展示名称,院校名称,院校 ID,院校曾用名,ID,创建人,创建时间,更新人,更新时间
江西信息应用职业技术学院,江西信息应用职业技术学院,2230,,1785687733685353,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
云南经贸外事职业学院,云南经贸外事职业学院,2231,,1785687733684329,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西机电职业技术学院,江西机电职业技术学院,2232,,1785687742597178,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
芜湖信息技术职业学院,芜湖信息技术职业学院,2233,,1785687742593034,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
重庆青年职业技术学院,重庆青年职业技术学院,2234,,1785687742595114,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
保山中医药高等专科学校,保山中医药高等专科学校,2235,,1785687742599226,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东生态工程职业学院,广东生态工程职业学院,2236,,1785687742593066,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
嘉兴南洋职业技术学院,嘉兴南洋职业技术学院,2237,,1785687742599194,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
黑龙江司法警官职业学院,黑龙江司法警官职业学院,2238,,1785687742600250,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东华宇工学院,山东华宇工学院,2239,,1785687742596154,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
玉溪农业职业技术学院,玉溪农业职业技术学院,2240,,1785687742596138,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东海事职业学院,山东海事职业学院,2241,,1785687733685369,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
天津工程职业技术学院,天津工程职业技术学院,2242,,1785687742594106,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
安阳学院,安阳学院,2243,,1785687742598154,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
黑龙江农业工程职业学院,黑龙江农业工程职业学院,2244,,1785687733684345,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
天津体育学院运动与文化艺术学院,天津体育学院运动与文化艺术学院,2245,,1785687742598170,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
辽宁水利职业学院,辽宁水利职业学院,2246,,1785687742594058,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
西安铁路工程职工大学,西安铁路工程职工大学,2247,,1785687733686345,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湖北艺术职业学院,湖北艺术职业学院,2248,,1785687733687401,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
枣庄职业学院,枣庄职业学院,2249,,1785687742599178,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
陕西工业职业技术学院,陕西工业职业技术学院,2250,,1785687742598202,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江工贸职业技术学院,浙江工贸职业技术学院,2251,,1785687733685337,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
重庆传媒职业学院,重庆传媒职业学院,2252,,1785687733672121,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
长沙商贸旅游职业技术学院,长沙商贸旅游职业技术学院,2253,,1785687733671065,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
郑州大学体育学院,郑州大学体育学院,2254,,1785687733671081,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山西工程职业学院,山西工程职业学院,2255,,1785687733675065,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西制造职业技术学院,江西制造职业技术学院,2256,,1785687733677081,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
杭州电子科技大学信息工程学院,杭州电子科技大学信息工程学院,2257,,1785687733680249,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江国际海运职业技术学院,浙江国际海运职业技术学院,2258,,1785687733677065,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东创新科技职业学院,广东创新科技职业学院,2259,,1785687733682233,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
亳州学院,亳州学院,2260,,1785687733682185,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
徐州生物工程职业技术学院,徐州生物工程职业技术学院,2261,,1785687733681161,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西艺术职业学院,江西艺术职业学院,2262,,1785687733678137,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
西南大学(荣昌校区),西南大学(荣昌校区),2263,,1785687733677113,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江特殊教育职业学院,浙江特殊教育职业学院,2264,,1785687733672089,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
阜阳师范大学信息工程学院,阜阳师范大学信息工程学院,2265,,1785687733681193,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海济光职业技术学院,上海济光职业技术学院,2266,,1785687733674041,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
厦门东海职业技术学院,厦门东海职业技术学院,2267,,1785687733677097,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西金融职业技术学院,广西金融职业技术学院,2268,,1785687733683273,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湖南外国语职业学院,湖南外国语职业学院,2269,,1785687733681177,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河西学院医学部,河西学院医学部,2270,,1785687733675017,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湖南化工职业技术学院,湖南化工职业技术学院,2271,,1785687733682201,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广州现代信息工程职业技术学院,广州现代信息工程职业技术学院,2272,,1785687733684297,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
辽宁政法职业学院,辽宁政法职业学院,2273,,1785687733680217,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江农业商贸职业学院,浙江农业商贸职业学院,2274,,1785687733682217,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
海南外国语职业学院,海南外国语职业学院,2275,,1785687733679145,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
黑龙江护理高等专科学校,黑龙江护理高等专科学校,2276,,1785687733683305,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
镇江市高等专科学校,镇江市高等专科学校,2277,,1785687733683289,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
福州理工学院,福州理工学院,2278,,1785687733675033,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
漯河食品职业学院,漯河食品职业学院,2279,,1785687733671049,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
武汉工贸职业学院,武汉工贸职业学院,2280,,1785687733674009,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
福建艺术职业学院,福建艺术职业学院,2281,,1785687733679113,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河北水利电力学院,河北水利电力学院,2282,,1785687733683321,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西洪州职业学院,江西洪州职业学院,2283,,1785687733673993,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东力明科技职业学院,山东力明科技职业学院,2284,,1785687733675049,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
安徽艺术职业学院,安徽艺术职业学院,2285,,1785687733676089,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川司法警官职业学院,四川司法警官职业学院,2286,,1785687733679129,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湖北医药学院药护学院,湖北医药学院药护学院,2287,,1785687733681209,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
长沙职业技术学院,长沙职业技术学院,2288,,1785687733672137,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东体育学院,山东体育学院,2289,,1785687733676057,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
宝鸡职业技术学院,宝鸡职业技术学院,2290,,1785687733680233,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国人民解放军陆军防化学院,中国人民解放军陆军防化学院,2291,,1785687733676041,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山西经济管理干部学院,山西经济管理干部学院,2292,,1785687733672105,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
云南工商学院,云南工商学院,2293,,1785687733678121,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江苏工程职业技术学院,江苏工程职业技术学院,2294,,1785687733678105,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西生态工程职业技术学院,广西生态工程职业技术学院,2295,,1785687733679161,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
安徽文达信息工程学院,安徽文达信息工程学院,2296,,1785687733684313,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京电影学院现代创意媒体学院,北京电影学院现代创意媒体学院,2297,,1785687733680201,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
中国人民解放军艺术学院,中国人民解放军艺术学院,2298,,1785687733676073,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江海洋大学东海科学技术学院,浙江海洋大学东海科学技术学院,2299,,1785687733671097,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
苏州职业大学,苏州职业大学,2300,,1785687733674025,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
大连软件职业学院,大连软件职业学院,2301,,1785687733678089,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河南测绘职业学院,河南测绘职业学院,2302,,1785687742613546,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
东营科技职业学院,东营科技职业学院,2303,,1785687742608442,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
珠海艺术职业学院,珠海艺术职业学院,2304,,1785687742613514,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
安徽涉外经济职业学院,安徽涉外经济职业学院,2305,,1785687742602282,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海立达学院,上海立达学院,2306,,1785687742610442,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湛江幼儿师范专科学校,湛江幼儿师范专科学校,2307,,1785687742612538,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
漳州职业技术学院,漳州职业技术学院,2308,,1785687742611498,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
福州外语外贸学院,福州外语外贸学院,2309,,1785687742611514,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
洛阳一拖职业教育中心,洛阳一拖职业教育中心,2310,,1785687742605354,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川水利职业技术学院,四川水利职业技术学院,2311,,1785687742608410,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
温州肯恩大学,温州肯恩大学,2312,,1785687742612554,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
福州墨尔本理工职业学院,福州墨尔本理工职业学院,2313,,1785687742611466,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
黑龙江农垦管理干部学院,黑龙江农垦管理干部学院,2314,,1785687742611482,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
重庆经贸职业学院,重庆经贸职业学院,2315,,1785687742602298,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
金华职业技术学院,金华职业技术学院,2316,,1785687742604346,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
神木职业技术学院,神木职业技术学院,2317,,1785687742605370,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
河北女子职业技术学院,河北女子职业技术学院,2318,,1785687742607370,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东食品药品职业学院,广东食品药品职业学院,2319,,1785687742605338,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江广厦建设职业技术学院,浙江广厦建设职业技术学院,2320,,1785687742610474,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东胜利职业学院,山东胜利职业学院,2321,,1785687742606378,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湘潭大学兴湘学院,湘潭大学兴湘学院,2322,,1785687742602250,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
武汉科技职业学院,武汉科技职业学院,2323,,1785687742602266,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
茂名职业技术学院,茂名职业技术学院,2324,,1785687742613562,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湖州师范学院求真学院,湖州师范学院求真学院,2325,,1785687742603322,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
大连装备制造职业技术学院,大连装备制造职业技术学院,2326,,1785687742606346,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
石家庄信息工程职业学院,石家庄信息工程职业学院,2327,,1785687742610490,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
黑龙江三江美术职业学院,黑龙江三江美术职业学院,2328,,1785687742606362,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
黑龙江幼儿师范高等专科学校,黑龙江幼儿师范高等专科学校,2329,,1785687742612506,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西电力职业技术学院,广西电力职业技术学院,2330,,1785687742613530,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西枫林涉外经贸职业学院,江西枫林涉外经贸职业学院,2331,,1785687742603274,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西外国语学院,广西外国语学院,2332,,1785687742612522,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
山东杏林科技职业学院,山东杏林科技职业学院,2333,,1785687742604298,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
上海民远职业技术学院,上海民远职业技术学院,2334,,1785687742609418,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
甘肃农业职业技术学院,甘肃农业职业技术学院,2335,,1785687742607386,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
泉州轻工职业学院,泉州轻工职业学院,2336,,1785687742609466,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
大理护理职业学院,大理护理职业学院,2337,,1785687742607402,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
渤海理工职业学院,渤海理工职业学院,2338,,1785687742614554,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
南昌教育学院,南昌教育学院,2339,,1785687742605322,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
深圳技术大学,深圳技术大学,2340,,1785687742614538,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
池州职业技术学院,池州职业技术学院,2341,,1785687742604314,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西民族大学相思湖学院,广西民族大学相思湖学院,2342,,1785687742608426,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
安徽审计职业学院,安徽审计职业学院,2343,,1785687742607418,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东财贸职业学院,广东财贸职业学院,2344,,1785687742606394,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
淄博师范高等专科学校,淄博师范高等专科学校,2345,,1785687742603290,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江大学医学院,浙江大学医学院,2346,,1785687742604330,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
江西软件职业技术大学,江西软件职业技术大学,2347,,1785687742610458,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
太原城市职业技术学院,太原城市职业技术学院,2348,,1785687742603306,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
许昌电气职业学院,许昌电气职业学院,2349,,1785687742609450,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
湖南环境生物职业技术学院,湖南环境生物职业技术学院,2350,,1785687742609434,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广西经贸职业技术学院,广西经贸职业技术学院,2351,,1785687742608394,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
盐城师范学院黄海学院,盐城师范学院黄海学院,2352,,1785687745266793,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川国际标榜职业学院,四川国际标榜职业学院,2353,,1785687745146939,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
浙江工商职业技术学院,浙江工商职业技术学院,2354,,1785687745264729,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
北京体育职业学院,北京体育职业学院,2355,,1785687745273881,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
常州机电职业技术学院,常州机电职业技术学院,2356,,1785687745270905,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
天津音乐学院,天津音乐学院,2357,,1785687745271849,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
绵阳职业技术学院,绵阳职业技术学院,2358,,1785687745148027,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
厦门海洋职业技术学院,厦门海洋职业技术学院,2359,,1785687745261641,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
温州商学院,温州商学院,2360,,1785687745261689,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
包头职业技术学院,包头职业技术学院,2361,,1785687745275929,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
承德护理职业学院,承德护理职业学院,2362,,1785687745262777,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
营口职业技术学院,营口职业技术学院,2363,,1785687745146907,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
香港大学,香港大学,2364,,1785687745265673,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
广东茂名幼儿师范专科学校,广东茂名幼儿师范专科学校,2365,,1785687745260681,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
嘉兴学院南湖学院,嘉兴学院南湖学院,2366,,1785687745264713,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
四川卫生康复职业学院,四川卫生康复职业学院,2367,,1785687745148987,纪嘉澍,2023-12-19 14:40,纪嘉澍,2023-12-19 14:40
